"num_user_for_reviews","log_num_user_for_reviews"
243,2.38560627359831
33,1.51851393987789
212,2.32633586092875
135,2.13033376849501
172,2.23552844690755
57,1.75587485567249
194,2.28780172993023
197,2.29446622616159
641,2.80685802951882
64,1.80617997398389
45,1.65321251377534
80,1.90308998699194
626,2.79657433321043
45,1.65321251377534
784,2.89431606268444
817,2.91222205653242
53,1.72427586960079
136,2.13353890837022
420,2.6232492903979
30,1.47712125471966
205,2.31175386105575
387,2.58771096501891
724,2.85973856619715
631,2.80002935924413
405,2.60745502321467
232,2.3654879848909
261,2.41664050733828
278,2.44404479591808
309,2.48995847942483
160,2.20411998265592
457,2.65991620006985
625,2.79588001734408
217,2.33645973384853
138,2.13987908640124
140,2.14612803567824
668,2.82477646247555
677,2.83058866868514
244,2.38738982633873
136,2.13353890837022
211,2.32428245529769
196,2.29225607135648
194,2.28780172993023
111,2.04532297878666
306,2.48572142648158
156,2.19312459835446
248,2.39445168082622
120,2.07918124604762
169,2.22788670461367
119,2.07554696139253
209,2.32014628611105
262,2.41830129131975
234,2.36921585741014
1138,3.05614226205905
321,2.50650503240487
400,2.60205999132796
398,2.59988307207369
463,2.66558099101795
97,1.98677173426624
153,2.1846914308176
11,1.04139268515823
164,2.2148438480477
91,1.95904139232109
282,2.45024910831936
761,2.88138465677057
203,2.30749603791321
576,2.76042248342321
903,2.95568775031351
279,2.4456042032736
232,2.3654879848909
695,2.84198480459011
291,2.46389298898591
245,2.38916608436453
239,2.37839790094814
247,2.39269695325967
358,2.55388302664387
151,2.17897694729317
216,2.33445375115093
57,1.75587485567249
59,1.77085201164214
68,1.83250891270624
492,2.69196510276736
244,2.38738982633873
138,2.13987908640124
173,2.2380461031288
80,1.90308998699194
335,2.52504480703685
173,2.2380461031288
134,2.12710479836481
325,2.51188336097887
178,2.25042000230889
118,2.07188200730613
215,2.33243845991561
141,2.14921911265538
173,2.2380461031288
84,1.92427928606188
82,1.91381385238372
178,2.25042000230889
298,2.47421626407626
39,1.5910646070265
200,2.30102999566398
208,2.31806333496276
162,2.20951501454263
100,2
142,2.15228834438306
975,2.98900461569854
141,2.14921911265538
212,2.32633586092875
204,2.3096301674259
280,2.44715803134222
113,2.05307844348342
195,2.29003461136252
31,1.49136169383427
196,2.29225607135648
105,2.02118929906994
71,1.85125834871908
129,2.11058971029925
99,1.99563519459755
232,2.3654879848909
55,1.74036268949424
25,1.39794000867204
159,2.20139712432045
127,2.10380372095596
15,1.17609125905568
76,1.88081359228079
524,2.71933128698373
89,1.94939000664491
150,2.17609125905568
915,2.96142109406645
94,1.9731278535997
86,1.93449845124357
144,2.15836249209525
116,2.06445798922692
260,2.41497334797082
61,1.78532983501077
50,1.69897000433602
108,2.03342375548695
127,2.10380372095596
319,2.50379068305718
232,2.3654879848909
148,2.17026171539496
16,1.20411998265592
211,2.32428245529769
72,1.85733249643127
1033,3.01410032151962
181,2.25767857486918
622,2.79379038469082
114,2.05690485133647
134,2.12710479836481
175,2.24303804868629
647,2.8109042806687
396,2.59769518592551
370,2.56820172406699
139,2.14301480025409
395,2.59659709562646
118,2.07188200730613
100,2
159,2.20139712432045
441,2.64443858946784
485,2.68574173860226
669,2.82542611776782
398,2.59988307207369
224,2.35024801833416
132,2.12057393120585
108,2.03342375548695
47,1.67209785793572
571,2.75663610824585
112,2.04921802267018
383,2.58319877396862
28,1.44715803134222
217,2.33645973384853
108,2.03342375548695
1125,3.05115252244738
340,2.53147891704225
216,2.33445375115093
102,2.00860017176192
382,2.58206336291171
187,2.2718416065365
364,2.56110138364906
30,1.47712125471966
158,2.19865708695442
49,1.69019608002851
161,2.20682587603185
175,2.24303804868629
31,1.49136169383427
983,2.99255351783214
113,2.05307844348342
154,2.18752072083646
100,2
200,2.30102999566398
491,2.69108149212297
294,2.46834733041216
644,2.80888586735981
268,2.42813479402879
136,2.13353890837022
510,2.70757017609794
1211,3.08314414314305
219,2.34044411484012
150,2.17609125905568
1017,3.00732095292274
289,2.46089784275655
431,2.63447727016073
391,2.59217675739587
373,2.57170883180869
164,2.2148438480477
64,1.80617997398389
402,2.60422605308447
241,2.38201704257487
323,2.5092025223311
392,2.59328606702046
125,2.09691001300806
178,2.25042000230889
301,2.47856649559384
117,2.06818586174616
1080,3.03342375548695
1262,3.10105935490812
186,2.26951294421792
935,2.97081161087252
1106,3.04375512696868
337,2.52762990087134
1111,3.04571405894087
154,2.18752072083646
140,2.14612803567824
49,1.69019608002851
109,2.03742649794062
329,2.51719589794997
452,2.65513843481138
612,2.78675142214556
326,2.51321760006794
667,2.82412583391655
122,2.08635983067475
182,2.26007138798507
178,2.25042000230889
325,2.51188336097887
257,2.40993312333129
340,2.53147891704225
97,1.98677173426624
162,2.20951501454263
129,2.11058971029925
152,2.18184358794477
339,2.53019969820308
509,2.70671778233676
64,1.80617997398389
426,2.62940959910272
223,2.34830486304816
293,2.46686762035411
72,1.85733249643127
85,1.92941892571429
300,2.47712125471966
307,2.48713837547719
243,2.38560627359831
86,1.93449845124357
581,2.76417613239033
156,2.19312459835446
119,2.07554696139253
189,2.27646180417324
467,2.66931688056611
145,2.16136800223497
461,2.66370092538965
277,2.44247976906445
691,2.8394780473742
209,2.32014628611105
292,2.46538285144842
86,1.93449845124357
216,2.33445375115093
529,2.72345567203519
527,2.72181061521255
986,2.99387691494121
409,2.61172330800734
215,2.33243845991561
226,2.3541084391474
165,2.21748394421391
438,2.6414741105041
30,1.47712125471966
256,2.40823996531185
184,2.26481782300954
371,2.56937390961505
127,2.10380372095596
145,2.16136800223497
134,2.12710479836481
84,1.92427928606188
245,2.38916608436453
274,2.43775056282039
154,2.18752072083646
55,1.74036268949424
267,2.42651126136458
227,2.35602585719312
104,2.01703333929878
112,2.04921802267018
88,1.94448267215017
203,2.30749603791321
201,2.30319605742049
215,2.33243845991561
116,2.06445798922692
141,2.14921911265538
63,1.79934054945358
237,2.3747483460101
830,2.91907809237607
220,2.34242268082221
167,2.22271647114758
29,1.46239799789896
291,2.46389298898591
215,2.33243845991561
262,2.41830129131975
214,2.33041377334919
112,2.04921802267018
354,2.54900326202579
269,2.42975228000241
132,2.12057393120585
262,2.41830129131975
105,2.02118929906994
298,2.47421626407626
242,2.38381536598043
671,2.82672252016899
338,2.52891670027765
148,2.17026171539496
524,2.71933128698373
258,2.41161970596323
191,2.28103336724773
129,2.11058971029925
38,1.57978359661681
152,2.18184358794477
210,2.32221929473392
87,1.93951925261862
19,1.27875360095283
95,1.97772360528885
221,2.34439227368511
365,2.56229286445647
495,2.69460519893357
127,2.10380372095596
161,2.20682587603185
103,2.01283722470517
38,1.57978359661681
142,2.15228834438306
132,2.12057393120585
180,2.25527250510331
415,2.61804809671209
27,1.43136376415899
17,1.23044892137827
114,2.05690485133647
124,2.09342168516224
44,1.64345267648619
23,1.36172783601759
22,1.34242268082221
62,1.79239168949825
7,0.845098040014257
108,2.03342375548695
14,1.14612803567824
185,2.26717172840301
815,2.91115760873998
56,1.7481880270062
259,2.41329976408125
39,1.5910646070265
241,2.38201704257487
276,2.44090908206522
101,2.00432137378264
96,1.98227123303957
51,1.70757017609794
123,2.0899051114394
214,2.33041377334919
263,2.41995574848976
244,2.38738982633873
331,2.51982799377572
524,2.71933128698373
67,1.82607480270083
317,2.50105926221775
32,1.50514997831991
471,2.6730209071289
722,2.85853719756964
170,2.23044892137827
374,2.57287160220048
71,1.85125834871908
289,2.46089784275655
1057,3.02407498730743
229,2.35983548233989
28,1.44715803134222
962,2.98317507203781
714,2.85369821177617
173,2.2380461031288
263,2.41995574848976
374,2.57287160220048
115,2.06069784035361
523,2.71850168886727
160,2.20411998265592
132,2.12057393120585
128,2.10720996964787
801,2.90363251608424
122,2.08635983067475
365,2.56229286445647
85,1.92941892571429
1058,3.02448566769917
1168,3.06744284277638
126,2.10037054511756
211,2.32428245529769
199,2.29885307640971
167,2.22271647114758
153,2.1846914308176
149,2.17318626841227
123,2.0899051114394
71,1.85125834871908
21,1.32221929473392
460,2.66275783168157
50,1.69897000433602
134,2.12710479836481
117,2.06818586174616
98,1.99122607569249
378,2.57749179983723
84,1.92427928606188
112,2.04921802267018
225,2.35218251811136
559,2.74741180788642
184,2.26481782300954
39,1.5910646070265
89,1.94939000664491
281,2.44870631990508
197,2.29446622616159
131,2.11727129565576
188,2.27415784926368
199,2.29885307640971
398,2.59988307207369
143,2.15533603746506
319,2.50379068305718
33,1.51851393987789
71,1.85125834871908
391,2.59217675739587
366,2.56348108539441
507,2.70500795933334
170,2.23044892137827
136,2.13353890837022
284,2.45331834004704
624,2.79518458968242
140,2.14612803567824
31,1.49136169383427
208,2.31806333496276
39,1.5910646070265
174,2.2405492482826
139,2.14301480025409
71,1.85125834871908
83,1.91907809237607
103,2.01283722470517
167,2.22271647114758
105,2.02118929906994
226,2.3541084391474
111,2.04532297878666
52,1.7160033436348
19,1.27875360095283
201,2.30319605742049
271,2.43296929087441
546,2.73719264270474
752,2.87621784059164
207,2.31597034545692
109,2.03742649794062
374,2.57287160220048
345,2.53781909507327
494,2.69372694892365
148,2.17026171539496
151,2.17897694729317
210,2.32221929473392
673,2.82801506422398
472,2.67394199863409
862,2.93550726582471
315,2.4983105537896
287,2.45788189673399
214,2.33041377334919
94,1.9731278535997
149,2.17318626841227
201,2.30319605742049
44,1.64345267648619
134,2.12710479836481
181,2.25767857486918
190,2.27875360095283
95,1.97772360528885
79,1.89762709129044
55,1.74036268949424
69,1.83884909073726
178,2.25042000230889
28,1.44715803134222
26,1.41497334797082
126,2.10037054511756
568,2.75434833571102
2814,3.44932409309873
223,2.34830486304816
331,2.51982799377572
871,2.94001815500766
320,2.50514997831991
974,2.98855895687862
99,1.99563519459755
126,2.10037054511756
1273,3.10482840365366
460,2.66275783168157
105,2.02118929906994
149,2.17318626841227
18,1.25527250510331
885,2.94694327069783
25,1.39794000867204
118,2.07188200730613
2192,3.34084054981233
93,1.96848294855394
418,2.62117628177504
1518,3.18127177155946
109,2.03742649794062
571,2.75663610824585
498,2.69722934275972
297,2.47275644931721
107,2.02938377768521
178,2.25042000230889
439,2.64246452024212
365,2.56229286445647
310,2.49136169383427
571,2.75663610824585
106,2.02530586526477
522,2.71767050300226
632,2.80071707828239
27,1.43136376415899
755,2.87794695162919
450,2.65321251377534
577,2.76117581315573
989,2.99519629159718
104,2.01703333929878
181,2.25767857486918
851,2.92992956008459
92,1.96378782734556
133,2.12385164096709
161,2.20682587603185
41,1.61278385671974
1107,3.04414762087872
33,1.51851393987789
35,1.54406804435028
179,2.25285303097989
223,2.34830486304816
254,2.40483371661994
126,2.10037054511756
59,1.77085201164214
96,1.98227123303957
260,2.41497334797082
194,2.28780172993023
316,2.4996870826184
150,2.17609125905568
185,2.26717172840301
660,2.81954393554187
261,2.41664050733828
235,2.37106786227174
144,2.15836249209525
41,1.61278385671974
364,2.56110138364906
409,2.61172330800734
292,2.46538285144842
159,2.20139712432045
261,2.41664050733828
114,2.05690485133647
50,1.69897000433602
4144,3.61741974673718
119,2.07554696139253
185,2.26717172840301
145,2.16136800223497
285,2.45484486000851
81,1.90848501887865
161,2.20682587603185
119,2.07554696139253
109,2.03742649794062
117,2.06818586174616
12,1.07918124604762
186,2.26951294421792
165,2.21748394421391
250,2.39794000867204
166,2.22010808804005
888,2.9484129657786
316,2.4996870826184
132,2.12057393120585
56,1.7481880270062
37,1.56820172406699
22,1.34242268082221
106,2.02530586526477
376,2.57518784492766
351,2.54530711646582
162,2.20951501454263
136,2.13353890837022
513,2.71011736511182
68,1.83250891270624
92,1.96378782734556
174,2.2405492482826
149,2.17318626841227
130,2.11394335230684
163,2.21218760440396
113,2.05307844348342
189,2.27646180417324
60,1.77815125038364
135,2.13033376849501
194,2.28780172993023
56,1.7481880270062
331,2.51982799377572
11,1.04139268515823
514,2.71096311899528
93,1.96848294855394
256,2.40823996531185
99,1.99563519459755
157,2.19589965240923
187,2.2718416065365
162,2.20951501454263
50,1.69897000433602
140,2.14612803567824
74,1.86923171973098
62,1.79239168949825
504,2.70243053644553
52,1.7160033436348
26,1.41497334797082
91,1.95904139232109
251,2.39967372148104
1033,3.01410032151962
173,2.2380461031288
20,1.30102999566398
300,2.47712125471966
471,2.6730209071289
181,2.25767857486918
128,2.10720996964787
35,1.54406804435028
57,1.75587485567249
69,1.83884909073726
131,2.11727129565576
212,2.32633586092875
22,1.34242268082221
48,1.68124123737559
17,1.23044892137827
24,1.38021124171161
8,0.903089986991944
431,2.63447727016073
103,2.01283722470517
76,1.88081359228079
26,1.41497334797082
11,1.04139268515823
143,2.15533603746506
128,2.10720996964787
219,2.34044411484012
962,2.98317507203781
163,2.21218760440396
488,2.68841982200271
56,1.7481880270062
38,1.57978359661681
318,2.50242711998443
113,2.05307844348342
404,2.60638136511061
170,2.23044892137827
418,2.62117628177504
275,2.43933269383026
243,2.38560627359831
263,2.41995574848976
268,2.42813479402879
50,1.69897000433602
385,2.5854607295085
140,2.14612803567824
100,2
150,2.17609125905568
101,2.00432137378264
59,1.77085201164214
68,1.83250891270624
374,2.57287160220048
248,2.39445168082622
37,1.56820172406699
47,1.67209785793572
50,1.69897000433602
157,2.19589965240923
330,2.51851393987789
553,2.7427251313047
2618,3.41796964221474
300,2.47712125471966
900,2.95424250943932
203,2.30749603791321
87,1.93951925261862
674,2.82865989653532
288,2.45939248775923
805,2.90579588036787
167,2.22271647114758
748,2.87390159786446
119,2.07554696139253
339,2.53019969820308
32,1.50514997831991
103,2.01283722470517
129,2.11058971029925
47,1.67209785793572
397,2.59879050676312
383,2.58319877396862
71,1.85125834871908
19,1.27875360095283
165,2.21748394421391
81,1.90848501887865
224,2.35024801833416
65,1.81291335664286
49,1.69019608002851
43,1.63346845557959
23,1.36172783601759
148,2.17026171539496
33,1.51851393987789
580,2.76342799356294
273,2.43616264704076
185,2.26717172840301
252,2.40140054078154
611,2.78604121024255
111,2.04532297878666
174,2.2405492482826
83,1.91907809237607
192,2.28330122870355
132,2.12057393120585
256,2.40823996531185
185,2.26717172840301
166,2.22010808804005
431,2.63447727016073
174,2.2405492482826
806,2.90633504180509
375,2.57403126772772
175,2.24303804868629
87,1.93951925261862
166,2.22010808804005
95,1.97772360528885
91,1.95904139232109
21,1.32221929473392
201,2.30319605742049
35,1.54406804435028
354,2.54900326202579
867,2.93801909747621
899,2.95375969173323
200,2.30102999566398
302,2.48000694295715
242,2.38381536598043
154,2.18752072083646
38,1.57978359661681
381,2.58092497567562
180,2.25527250510331
111,2.04532297878666
50,1.69897000433602
77,1.88649072517248
121,2.08278537031645
260,2.41497334797082
232,2.3654879848909
147,2.16731733474818
104,2.01703333929878
54,1.73239375982297
105,2.02118929906994
116,2.06445798922692
135,2.13033376849501
27,1.43136376415899
231,2.36361197989214
363,2.55990662503611
71,1.85125834871908
591,2.77158748088126
22,1.34242268082221
163,2.21218760440396
98,1.99122607569249
928,2.96754797621886
199,2.29885307640971
87,1.93951925261862
131,2.11727129565576
692,2.84010609445676
235,2.37106786227174
73,1.86332286012046
460,2.66275783168157
184,2.26481782300954
253,2.40312052117582
33,1.51851393987789
115,2.06069784035361
79,1.89762709129044
147,2.16731733474818
517,2.71349054309394
40,1.60205999132796
148,2.17026171539496
48,1.68124123737559
527,2.72181061521255
771,2.88705437805096
189,2.27646180417324
339,2.53019969820308
258,2.41161970596323
95,1.97772360528885
236,2.37291200297011
916,2.96189547366785
176,2.24551266781415
81,1.90848501887865
265,2.42324587393681
99,1.99563519459755
807,2.90687353472207
149,2.17318626841227
144,2.15836249209525
491,2.69108149212297
479,2.68033551341456
283,2.45178643552429
251,2.39967372148104
439,2.64246452024212
331,2.51982799377572
185,2.26717172840301
695,2.84198480459011
185,2.26717172840301
68,1.83250891270624
588,2.76937732607614
130,2.11394335230684
50,1.69897000433602
280,2.44715803134222
46,1.66275783168157
613,2.78746047451842
79,1.89762709129044
212,2.32633586092875
58,1.76342799356294
389,2.58994960132571
337,2.52762990087134
53,1.72427586960079
383,2.58319877396862
87,1.93951925261862
20,1.30102999566398
666,2.8234742291703
337,2.52762990087134
409,2.61172330800734
135,2.13033376849501
284,2.45331834004704
51,1.70757017609794
117,2.06818586174616
236,2.37291200297011
230,2.36172783601759
463,2.66558099101795
155,2.19033169817029
187,2.2718416065365
908,2.95808584852109
145,2.16136800223497
321,2.50650503240487
700,2.84509804001426
255,2.40654018043396
140,2.14612803567824
177,2.24797326636181
106,2.02530586526477
281,2.44870631990508
117,2.06818586174616
474,2.67577834167409
93,1.96848294855394
389,2.58994960132571
119,2.07554696139253
165,2.21748394421391
602,2.77959649125782
189,2.27646180417324
77,1.88649072517248
189,2.27646180417324
1514,3.18012587516405
136,2.13353890837022
189,2.27646180417324
401,2.60314437262018
102,2.00860017176192
281,2.44870631990508
131,2.11727129565576
44,1.64345267648619
281,2.44870631990508
97,1.98677173426624
84,1.92427928606188
334,2.52374646681156
124,2.09342168516224
37,1.56820172406699
162,2.20951501454263
35,1.54406804435028
202,2.30535136944662
403,2.60530504614111
51,1.70757017609794
1040,3.01703333929878
100,2
76,1.88081359228079
125,2.09691001300806
34,1.53147891704226
185,2.26717172840301
219,2.34044411484012
231,2.36361197989214
760,2.88081359228079
97,1.98677173426624
220,2.34242268082221
592,2.77232170672292
32,1.50514997831991
76,1.88081359228079
354,2.54900326202579
6,0.778151250383644
75,1.8750612633917
230,2.36172783601759
559,2.74741180788642
138,2.13987908640124
1535,3.18610837981321
92,1.96378782734556
158,2.19865708695442
188,2.27415784926368
100,2
81,1.90848501887865
359,2.55509444857832
110,2.04139268515822
100,2
91,1.95904139232109
236,2.37291200297011
176,2.24551266781415
223,2.34830486304816
86,1.93449845124357
177,2.24797326636181
199,2.29885307640971
316,2.4996870826184
88,1.94448267215017
147,2.16731733474818
113,2.05307844348342
366,2.56348108539441
26,1.41497334797082
235,2.37106786227174
180,2.25527250510331
106,2.02530586526477
131,2.11727129565576
121,2.08278537031645
129,2.11058971029925
42,1.6232492903979
140,2.14612803567824
299,2.47567118832443
117,2.06818586174616
129,2.11058971029925
76,1.88081359228079
26,1.41497334797082
117,2.06818586174616
64,1.80617997398389
242,2.38381536598043
114,2.05690485133647
25,1.39794000867204
29,1.46239799789896
205,2.31175386105575
164,2.2148438480477
213,2.32837960343874
120,2.07918124604762
202,2.30535136944662
122,2.08635983067475
190,2.27875360095283
293,2.46686762035411
75,1.8750612633917
521,2.71683772329952
39,1.5910646070265
361,2.55750720190566
180,2.25527250510331
102,2.00860017176192
45,1.65321251377534
230,2.36172783601759
113,2.05307844348342
105,2.02118929906994
274,2.43775056282039
570,2.75587485567249
53,1.72427586960079
74,1.86923171973098
232,2.3654879848909
20,1.30102999566398
66,1.81954393554187
1137,3.05576046468773
33,1.51851393987789
138,2.13987908640124
83,1.91907809237607
61,1.78532983501077
79,1.89762709129044
46,1.66275783168157
67,1.82607480270083
25,1.39794000867204
66,1.81954393554187
16,1.20411998265592
75,1.8750612633917
81,1.90848501887865
36,1.55630250076729
62,1.79239168949825
29,1.46239799789896
118,2.07188200730613
11,1.04139268515823
1,0
3,0.477121254719662
1,0
101,2.00432137378264
133,2.12385164096709
220,2.34242268082221
110,2.04139268515822
382,2.58206336291171
296,2.47129171105894
112,2.04921802267018
232,2.3654879848909
869,2.93901977644867
478,2.67942789661212
1320,3.12057393120585
809,2.90794852161227
536,2.72916478969277
59,1.77085201164214
6,0.778151250383644
120,2.07918124604762
205,2.31175386105575
125,2.09691001300806
119,2.07554696139253
251,2.39967372148104
902,2.95520653754194
12,1.07918124604762
95,1.97772360528885
236,2.37291200297011
103,2.01283722470517
181,2.25767857486918
91,1.95904139232109
83,1.91907809237607
37,1.56820172406699
15,1.17609125905568
44,1.64345267648619
3,0.477121254719662
518,2.71432975974523
710,2.85125834871908
662,2.8208579894397
4,0.602059991327962
648,2.81157500587059
287,2.45788189673399
397,2.59879050676312
213,2.32837960343874
204,2.3096301674259
1198,3.07845681805329
548,2.73878055848437
192,2.28330122870355
522,2.71767050300226
202,2.30535136944662
374,2.57287160220048
475,2.67669360962487
69,1.83884909073726
485,2.68574173860226
425,2.62838893005031
103,2.01283722470517
45,1.65321251377534
629,2.79865064544527
549,2.73957234445009
260,2.41497334797082
554,2.74350976472843
317,2.50105926221775
651,2.81358098856819
281,2.44870631990508
96,1.98227123303957
1101,3.04178731897175
384,2.58433122436753
828,2.91803033678488
144,2.15836249209525
365,2.56229286445647
76,1.88081359228079
335,2.52504480703685
114,2.05690485133647
124,2.09342168516224
248,2.39445168082622
109,2.03742649794062
494,2.69372694892365
77,1.88649072517248
86,1.93449845124357
82,1.91381385238372
440,2.64345267648619
192,2.28330122870355
210,2.32221929473392
68,1.83250891270624
49,1.69019608002851
359,2.55509444857832
307,2.48713837547719
80,1.90308998699194
105,2.02118929906994
41,1.61278385671974
213,2.32837960343874
149,2.17318626841227
109,2.03742649794062
287,2.45788189673399
48,1.68124123737559
35,1.54406804435028
112,2.04921802267018
118,2.07188200730613
102,2.00860017176192
82,1.91381385238372
420,2.6232492903979
111,2.04532297878666
165,2.21748394421391
192,2.28330122870355
54,1.73239375982297
224,2.35024801833416
53,1.72427586960079
156,2.19312459835446
155,2.19033169817029
119,2.07554696139253
44,1.64345267648619
193,2.28555730900777
6,0.778151250383644
100,2
180,2.25527250510331
56,1.7481880270062
93,1.96848294855394
36,1.55630250076729
20,1.30102999566398
42,1.6232492903979
419,2.6222140229663
50,1.69897000433602
90,1.95424250943932
95,1.97772360528885
140,2.14612803567824
555,2.74429298312268
45,1.65321251377534
34,1.53147891704226
108,2.03342375548695
247,2.39269695325967
609,2.78461729263288
376,2.57518784492766
17,1.23044892137827
101,2.00432137378264
67,1.82607480270083
1109,3.04493154614916
1076,3.03181227133037
258,2.41161970596323
419,2.6222140229663
147,2.16731733474818
835,2.9216864754836
177,2.24797326636181
1191,3.07591176148278
48,1.68124123737559
64,1.80617997398389
482,2.68304703823885
279,2.4456042032736
207,2.31597034545692
665,2.8228216453031
239,2.37839790094814
129,2.11058971029925
855,2.93196611472817
117,2.06818586174616
83,1.91907809237607
30,1.47712125471966
92,1.96378782734556
250,2.39794000867204
107,2.02938377768521
416,2.61909333062674
271,2.43296929087441
112,2.04921802267018
37,1.56820172406699
138,2.13987908640124
50,1.69897000433602
789,2.89707700320942
75,1.8750612633917
217,2.33645973384853
259,2.41329976408125
18,1.25527250510331
419,2.6222140229663
64,1.80617997398389
28,1.44715803134222
645,2.80955971463527
27,1.43136376415899
113,2.05307844348342
39,1.5910646070265
238,2.37657695705651
39,1.5910646070265
71,1.85125834871908
108,2.03342375548695
115,2.06069784035361
97,1.98677173426624
219,2.34044411484012
196,2.29225607135648
151,2.17897694729317
50,1.69897000433602
469,2.67117284271508
491,2.69108149212297
438,2.6414741105041
273,2.43616264704076
154,2.18752072083646
302,2.48000694295715
267,2.42651126136458
583,2.76566855475901
230,2.36172783601759
377,2.57634135020579
366,2.56348108539441
30,1.47712125471966
307,2.48713837547719
1083,3.03462845662532
57,1.75587485567249
53,1.72427586960079
81,1.90848501887865
115,2.06069784035361
205,2.31175386105575
72,1.85733249643127
687,2.83695673705955
125,2.09691001300806
365,2.56229286445647
54,1.73239375982297
134,2.12710479836481
171,2.23299611039215
294,2.46834733041216
148,2.17026171539496
91,1.95904139232109
361,2.55750720190566
95,1.97772360528885
55,1.74036268949424
261,2.41664050733828
302,2.48000694295715
20,1.30102999566398
90,1.95424250943932
123,2.0899051114394
148,2.17026171539496
194,2.28780172993023
316,2.4996870826184
88,1.94448267215017
62,1.79239168949825
70,1.84509804001426
78,1.89209460269048
212,2.32633586092875
150,2.17609125905568
49,1.69019608002851
42,1.6232492903979
192,2.28330122870355
42,1.6232492903979
304,2.48287358360875
43,1.63346845557959
132,2.12057393120585
40,1.60205999132796
79,1.89762709129044
180,2.25527250510331
26,1.41497334797082
24,1.38021124171161
91,1.95904139232109
352,2.54654266347813
175,2.24303804868629
305,2.48429983934679
42,1.6232492903979
194,2.28780172993023
388,2.58883172559421
1641,3.21510858105309
2715,3.43376983392487
636,2.80345711564841
79,1.89762709129044
68,1.83250891270624
36,1.55630250076729
199,2.29885307640971
25,1.39794000867204
1,0
608,2.78390357927274
60,1.77815125038364
84,1.92427928606188
103,2.01283722470517
304,2.48287358360875
183,2.26245108973043
162,2.20951501454263
421,2.62428209583567
306,2.48572142648158
100,2
132,2.12057393120585
509,2.70671778233676
468,2.67024585307412
99,1.99563519459755
1026,3.0111473607758
218,2.3384564936046
172,2.23552844690755
122,2.08635983067475
181,2.25767857486918
502,2.70070371714502
59,1.77085201164214
207,2.31597034545692
393,2.59439255037543
336,2.52633927738984
172,2.23552844690755
193,2.28555730900777
388,2.58883172559421
87,1.93951925261862
240,2.38021124171161
559,2.74741180788642
491,2.69108149212297
252,2.40140054078154
279,2.4456042032736
250,2.39794000867204
614,2.78816837114117
637,2.80413943233535
718,2.8561244442423
118,2.07188200730613
1264,3.10174707394637
105,2.02118929906994
132,2.12057393120585
713,2.85308952985187
64,1.80617997398389
88,1.94448267215017
116,2.06445798922692
296,2.47129171105894
143,2.15533603746506
457,2.65991620006985
195,2.29003461136252
735,2.86628733908419
52,1.7160033436348
156,2.19312459835446
560,2.7481880270062
55,1.74036268949424
76,1.88081359228079
211,2.32428245529769
227,2.35602585719312
127,2.10380372095596
284,2.45331834004704
84,1.92427928606188
114,2.05690485133647
237,2.3747483460101
376,2.57518784492766
152,2.18184358794477
415,2.61804809671209
876,2.94250410616808
96,1.98227123303957
369,2.56702636615906
158,2.19865708695442
619,2.79169064902012
22,1.34242268082221
31,1.49136169383427
355,2.55022835305509
91,1.95904139232109
181,2.25767857486918
118,2.07188200730613
135,2.13033376849501
144,2.15836249209525
140,2.14612803567824
226,2.3541084391474
55,1.74036268949424
53,1.72427586960079
224,2.35024801833416
88,1.94448267215017
162,2.20951501454263
513,2.71011736511182
212,2.32633586092875
77,1.88649072517248
1028,3.01199311465926
200,2.30102999566398
125,2.09691001300806
118,2.07188200730613
89,1.94939000664491
132,2.12057393120585
141,2.14921911265538
56,1.7481880270062
66,1.81954393554187
513,2.71011736511182
33,1.51851393987789
104,2.01703333929878
53,1.72427586960079
102,2.00860017176192
169,2.22788670461367
85,1.92941892571429
199,2.29885307640971
89,1.94939000664491
336,2.52633927738984
198,2.29666519026153
1768,3.24748226067705
190,2.27875360095283
108,2.03342375548695
320,2.50514997831991
39,1.5910646070265
162,2.20951501454263
62,1.79239168949825
71,1.85125834871908
436,2.63948648926859
13,1.11394335230684
83,1.91907809237607
413,2.6159500516564
157,2.19589965240923
144,2.15836249209525
87,1.93951925261862
111,2.04532297878666
172,2.23552844690755
72,1.85733249643127
201,2.30319605742049
29,1.46239799789896
209,2.32014628611105
15,1.17609125905568
41,1.61278385671974
40,1.60205999132796
39,1.5910646070265
32,1.50514997831991
12,1.07918124604762
134,2.12710479836481
108,2.03342375548695
4,0.602059991327962
53,1.72427586960079
32,1.50514997831991
609,2.78461729263288
135,2.13033376849501
506,2.7041505168398
73,1.86332286012046
13,1.11394335230684
495,2.69460519893357
81,1.90848501887865
1017,3.00732095292274
201,2.30319605742049
271,2.43296929087441
62,1.79239168949825
20,1.30102999566398
173,2.2380461031288
97,1.98677173426624
268,2.42813479402879
376,2.57518784492766
162,2.20951501454263
275,2.43933269383026
57,1.75587485567249
426,2.62940959910272
43,1.63346845557959
31,1.49136169383427
160,2.20411998265592
350,2.54406804435028
78,1.89209460269048
31,1.49136169383427
33,1.51851393987789
53,1.72427586960079
252,2.40140054078154
747,2.8733206018154
123,2.0899051114394
215,2.33243845991561
20,1.30102999566398
106,2.02530586526477
157,2.19589965240923
122,2.08635983067475
75,1.8750612633917
39,1.5910646070265
55,1.74036268949424
673,2.82801506422398
270,2.43136376415899
104,2.01703333929878
32,1.50514997831991
175,2.24303804868629
